asset_id,view,resolution,condition,clean_to_perturbed_chamfer
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,448,blur_high,0.06080187838402487
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,448,jpeg_70,0.045583295229041886
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,448,jpeg_70,0.030826901157079794
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,448,jpeg_70,0.01134707072555887
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,448,jpeg_70,0.028676028037485313
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,448,jpeg_70,0.029311999184538313
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,448,jpeg_70,0.018718732302296988
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,448,jpeg_70,0.01299563363115636
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,448,jpeg_70,0.013099936101483602
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,448,jpeg_70,0.04617495861524761
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,448,jpeg_70,0.016103711938061746
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,448,jpeg_70,0.037781292972971246
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,448,jpeg_70,0.021153677360166153
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,448,jpeg_70,0.015719097810758004
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,448,jpeg_70,0.010448856267525014
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,448,jpeg_70,0.010695069309466978
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,448,jpeg_70,0.009616085199343885
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,448,jpeg_35,0.015385888582984224
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,448,jpeg_35,0.04332785067080556
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,448,jpeg_35,0.01486340382201802
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,448,jpeg_35,0.051247643508573214
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,448,jpeg_35,0.046958112951652406
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,448,jpeg_35,0.028871831456737593
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,448,jpeg_35,0.019130965145981574
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,448,jpeg_35,0.01791998997976572
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,448,jpeg_35,0.05522408949517092
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,448,jpeg_35,0.019338731372184746
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,448,jpeg_35,0.03278238077741265
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,448,jpeg_35,0.02566109544288455
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,448,jpeg_35,0.024293648127094305
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,448,jpeg_35,0.014341757078115556
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,448,jpeg_35,0.011272607871130408
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,448,jpeg_35,0.010313050427054531
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,448,occlusion_15,0.06724935110660868
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,448,occlusion_15,0.07555797351531388
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,448,occlusion_15,0.03670703048147819
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,448,occlusion_15,0.07643572302024507
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,448,occlusion_15,0.058066327173612514
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,448,occlusion_15,0.0489464727941322
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,448,occlusion_15,0.06153710426972654
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,448,occlusion_15,0.062473381649973625
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,448,occlusion_15,0.03944908154781109
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,448,occlusion_15,0.10581348866325346
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,448,occlusion_15,0.040871000717722664
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,448,occlusion_15,0.11185061696320311
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,448,occlusion_15,0.054615500909642706
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,448,occlusion_15,0.04951762894196357
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,448,occlusion_15,0.047609605390694726
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,448,occlusion_15,0.04892031207961159
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,448,occlusion_30,0.050807608029744065
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,448,occlusion_30,0.08800353102576583
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,448,occlusion_30,0.0370228877855815
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,448,occlusion_30,0.08481615132019908
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,448,occlusion_30,0.06591755698522996
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,448,occlusion_30,0.05496273404453524
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,448,occlusion_30,0.06342289369350608
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,448,occlusion_30,0.06403050520348447
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,448,occlusion_30,0.049021674296040055
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,448,occlusion_30,0.08289641656920285
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,448,occlusion_30,0.051226190162718475
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,448,occlusion_30,0.08464589261150038
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,448,occlusion_30,0.04954899975923674
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,448,occlusion_30,0.04878336215475215
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,448,occlusion_30,0.04467411205963219
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,448,occlusion_30,0.04905706657989882
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,512,blur_low,0.05293987249219621
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,512,blur_low,0.0834871308150523
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,512,blur_low,0.05168936978677249
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,512,blur_low,0.06523899115376516
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,512,blur_low,0.05675706927168982
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,512,blur_low,0.046044451505922374
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,512,blur_low,0.04233187139448885
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,512,blur_low,0.032675459440269325
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,512,blur_low,0.06589024326006176
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,512,blur_low,0.043642585998790895
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,512,blur_low,0.05182753527350233
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,512,blur_low,0.030773787153920932
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,512,blur_low,0.052649566708455234
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,512,blur_low,0.02224267074604383
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,512,blur_low,0.025242793562925442
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,512,blur_low,0.032380668006646705
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,512,blur_high,0.05087055957620609
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,512,blur_high,0.08085570343530363
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,512,blur_high,0.06491437697317234
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,512,blur_high,0.06885113925317288
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,512,blur_high,0.075883977946884
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,512,blur_high,0.06724503617584597
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,512,blur_high,0.07089205523913134
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,512,blur_high,0.07174243271243343
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,512,blur_high,0.06519122170552648
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,512,blur_high,0.06320536610041136
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,512,blur_high,0.047863633739473416
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,512,blur_high,0.06303452151502323
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,512,blur_high,0.07563866080481649
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,512,blur_high,0.06708485103454657
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,512,blur_high,0.07226514374626426
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,512,blur_high,0.0605138300527541
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,512,jpeg_70,0.04521098908218681
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,512,jpeg_70,0.030333784802179173
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,512,jpeg_70,0.011242935046425479
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,512,jpeg_70,0.02918692683380742
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,512,jpeg_70,0.02951330160650778
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,512,jpeg_70,0.018567740206089596
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,512,jpeg_70,0.01275529074555019
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,512,jpeg_70,0.013214261206076636
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,512,jpeg_70,0.04571546052740859
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,512,jpeg_70,0.01603696545622419
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,512,jpeg_70,0.03805881296089159
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,512,jpeg_70,0.021659939800780948
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,512,jpeg_70,0.015664736110613975
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,512,jpeg_70,0.010506822367532403
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,512,jpeg_70,0.01067293999836601
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,512,jpeg_70,0.009535362444504146
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,512,jpeg_35,0.015649313922697
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,512,jpeg_35,0.04330984415052459
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,512,jpeg_35,0.014796087434163442
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,512,jpeg_35,0.052069531689622604
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,512,jpeg_35,0.04683712115577392
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,512,jpeg_35,0.028432879736566167
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,512,jpeg_35,0.018712402175724622
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,512,jpeg_35,0.01800324978720461
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,512,jpeg_35,0.0542680566767898
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,512,jpeg_35,0.019131116628531966
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,512,jpeg_35,0.03302904091430891
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,512,jpeg_35,0.025586470282729108
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,512,jpeg_35,0.02399861754331245
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,512,jpeg_35,0.014272871909096617
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,512,jpeg_35,0.011311096105338602
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,512,jpeg_35,0.010216899111505341
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,512,occlusion_15,0.06662011340359104
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,512,occlusion_15,0.07569141867353213
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,512,occlusion_15,0.03788625623175756
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,512,occlusion_15,0.07844126530893299
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,512,occlusion_15,0.05888063426768448
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,512,occlusion_15,0.048774043171423406
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,512,occlusion_15,0.06294174531194924
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,512,occlusion_15,0.06268183949419405
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,512,occlusion_15,0.04000616789692158
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,512,occlusion_15,0.10687970705999902
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,512,occlusion_15,0.04040750883807296
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,512,occlusion_15,0.1125290227753803
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,512,occlusion_15,0.05420054211683682
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,512,occlusion_15,0.050033529811638285
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,512,occlusion_15,0.04697352954874483
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,512,occlusion_15,0.048871137433874556
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,512,occlusion_30,0.05127728192508826
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,512,occlusion_30,0.08620310204866012
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,512,occlusion_30,0.03676365550043151
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,512,occlusion_30,0.08537088159716814
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,512,occlusion_30,0.06677719721803435
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,512,occlusion_30,0.055615688985778663
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,512,occlusion_30,0.06415677433032749
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,512,occlusion_30,0.06384824849268532
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,512,occlusion_30,0.049815543526829036
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,512,occlusion_30,0.08290767304651502
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,512,occlusion_30,0.05133956215084449
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,512,occlusion_30,0.08258898634629558
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,512,occlusion_30,0.049091592476601095
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,512,occlusion_30,0.04848510555354739
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,512,occlusion_30,0.04419460983054298
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,512,occlusion_30,0.04823595575117835
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,640,blur_low,0.052592343597979534
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,640,blur_low,0.08431853307866072
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,640,blur_low,0.051782827453811596
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,640,blur_low,0.06491231825606802
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,640,blur_low,0.05640642008095496
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,640,blur_low,0.045522622637329896
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,640,blur_low,0.04191741776016503
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,640,blur_low,0.0322608113626406
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,640,blur_low,0.06759597908341017
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,640,blur_low,0.04424046162982746
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,640,blur_low,0.05154646180487488
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,640,blur_low,0.030679058451018544
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,640,blur_low,0.05295316456568029
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,640,blur_low,0.022507923893573242
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,640,blur_low,0.025275653900058648
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,640,blur_low,0.03212174873950886
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,640,blur_high,0.05023436258167091
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,640,blur_high,0.08291764600723339
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,640,blur_high,0.06485433986605903
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,640,blur_high,0.06903743909547755
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,640,blur_high,0.07559211953110097
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,640,blur_high,0.0674094090266675
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,640,blur_high,0.06935092313580885
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,640,blur_high,0.07229008267204154
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,640,blur_high,0.06729843681953177
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,640,blur_high,0.06264553739783371
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,640,blur_high,0.04759995793554403
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,640,blur_high,0.06225025247308154
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,640,blur_high,0.07549096598184654
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,640,blur_high,0.06705860395742756
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,640,blur_high,0.07182505512081233
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,640,blur_high,0.060531615586425974
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,640,jpeg_70,0.04551296037741326
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,640,jpeg_70,0.03070104742452514
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,640,jpeg_70,0.01114507385311692
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,640,jpeg_70,0.029003618688848255
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,640,jpeg_70,0.02971467578579686
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,640,jpeg_70,0.018593236486142292
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,640,jpeg_70,0.012793772546336277
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,640,jpeg_70,0.013109015908173796
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,640,jpeg_70,0.04624026209102014
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,640,jpeg_70,0.015912140759133046
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,640,jpeg_70,0.03804436587090207
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,640,jpeg_70,0.021175515031749345
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,640,jpeg_70,0.015678999379087965
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,640,jpeg_70,0.010468935725451298
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,640,jpeg_70,0.010685669396516079
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,640,jpeg_70,0.009628551409013567
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,640,jpeg_35,0.01572336607666358
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,640,jpeg_35,0.04374012258745326
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,640,jpeg_35,0.014522874059397332
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,640,jpeg_35,0.05167880421549986
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,640,jpeg_35,0.047111982221879276
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,640,jpeg_35,0.02864294438045676
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,640,jpeg_35,0.018511343730360855
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,640,jpeg_35,0.017888397471236425
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,640,jpeg_35,0.05616532859615969
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,640,jpeg_35,0.019133946763183463
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,640,jpeg_35,0.03334349376394988
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,640,jpeg_35,0.025366959924179137
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,640,jpeg_35,0.023830212687929134
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,640,jpeg_35,0.014331654564826917
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,640,jpeg_35,0.011256688452728604
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,640,jpeg_35,0.010327606465931895
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,640,occlusion_15,0.06762202567478312
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,640,occlusion_15,0.07637561214511313
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,640,occlusion_15,0.036618806021090966
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,640,occlusion_15,0.07807549177177373
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,640,occlusion_15,0.05880193166061612
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,640,occlusion_15,0.04834154669505949
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,640,occlusion_15,0.0619023487049202
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,640,occlusion_15,0.06124134452554518
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,640,occlusion_15,0.03984963392431674
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,640,occlusion_15,0.10802821089090434
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,640,occlusion_15,0.04028696570669081
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,640,occlusion_15,0.1116151022353094
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,640,occlusion_15,0.05417019760056624
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,640,occlusion_15,0.049645740017933745
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,640,occlusion_15,0.04741322005100222
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,640,occlusion_15,0.04830802165195241
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_000,640,occlusion_30,0.049469988470099535
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_090,640,occlusion_30,0.08811900172269549
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_180,640,occlusion_30,0.037397577273241264
SI_1f1ec6af-193f-4969-9185-dc5dd587239d,view_270,640,occlusion_30,0.08469170231507771
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_000,640,occlusion_30,0.06566409730181247
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_090,640,occlusion_30,0.05463253961532924
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_180,640,occlusion_30,0.06384390423763896
SI_451bcb49-01f9-4030-9d89-6f976b64572b,view_270,640,occlusion_30,0.06344433706970429
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_000,640,occlusion_30,0.048249958423240584
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_090,640,occlusion_30,0.08289655646754482
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_180,640,occlusion_30,0.05108557525222346
SI_b1a04b98-c12f-4123-8093-af32c20ce5f3,view_270,640,occlusion_30,0.08385213883493148
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_000,640,occlusion_30,0.04882907731392744
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_090,640,occlusion_30,0.04857647609693098
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_180,640,occlusion_30,0.04438144727988753
SI_fc2bca6b-1f44-4d2c-a1b9-713a33ee0596,view_270,640,occlusion_30,0.04816822133480658
